Replay 1|false|1443
2781.15185546875,85.22482299804688,-360.89599609375|0.14090321958065033,0.00007285037281690165,0.9900233745574951|-0.0000032762072805780917,1,-0.00007311822264455259|Running
2781.34912109375,85.22482299804688,-360.71649169921875|0.23633718490600586,0.000060047750594094396,0.9716711044311523|-0.000009182709618471563,1,-0.00005956494351266883|Running
2781.601806640625,85.22482299804688,-360.4993591308594|0.3396144509315491,0.00004544018520391546,0.940564751625061|-0.000012288056495890487,1,-0.00004387468652566895|Running
2781.958740234375,85.22482299804688,-360.1977233886719|0.4557478725910187,0.000030266524845501408,0.8901088833808899|-0.000012176258678664453,1,-0.000027768759537138976|Running
2782.15673828125,85.22482299804688,-360.0191650390625|0.5036155581474304,0.000021756226487923414,0.8639279007911682|-0.000009997648703574669,1,-0.000019354920368641615|Running
2782.446044921875,85.22482299804688,-359.7426452636719|0.5543553233146667,0.000009441601832804736,0.8322800993919373|-0.00000500502437716932,1,-0.000008010572855710052|Running
2782.630859375,85.22482299804688,-359.5504150390625|0.5768622159957886,0.000005437768777483143,0.8168414831161499|-0.00000306088895740686,1,-0.000004495434495765949|Running
2782.93115234375,85.22482299804688,-359.1933898925781|0.5955960750579834,8.222266387747368e-07,0.8032841086387634|-5.00386079238524e-07,1,-6.525694971060148e-07|Running
2783.1357421875,85.22482299804688,-358.93048095703125|0.6003291606903076,6.7667421888018e-08,0.7997530102729797|-5.4588277009770536e-08,1,-4.363408478980091e-08|Running
2783.334228515625,85.22482299804688,-358.66278076171875|0.6003245115280151,-7.393419565460135e-08,0.7997564673423767|4.5299621831418335e-08,1,5.844244554964462e-08|Running
2783.596923828125,85.22482299804688,-358.2771301269531|0.5926390290260315,1.7063767643321626e-07,0.8054681420326233|-9.717130922126671e-08,1,-1.4035336448614544e-07|Running
2783.740234375,85.22482299804688,-358.0522155761719|0.5856732130050659,3.636564542830456e-07,0.8105472922325134|-2.132826040224245e-07,1,-2.9454486139002256e-07|Running
2783.924072265625,85.22482299804688,-357.697265625|0.5631840229034424,0.0000018230286968901055,0.8263314962387085|-0.000001039333938024356,1,-0.0000014978157878431375|Running
2784.032470703125,85.22482299804688,-357.4537048339844|0.5434392094612122,0.000002965390194731299,0.8394485116004944|-0.00000164491052601079,1,-0.0000024676694465597393|Running
2784.1923828125,85.22482299804688,-357.0154724121094|0.49942123889923096,0.0000051840474952769,0.866359293460846|-0.000002677448492249823,1,-0.000004440274551598122|Running
2784.254638671875,85.22482299804688,-356.7565002441406|0.4665127098560333,0.0000071688286880089436,0.8845145106315613|-0.0000034904205676866695,1,-0.00000626389191893395|Running
2784.321044921875,85.22482299804688,-356.36212158203125|0.4093066453933716,0.000010558853318798356,0.9123968482017517|-0.000004623039330908796,1,-0.0000094987308330019|Running
2784.344482421875,85.22482299804688,-356.2117614746094|0.39890506863594055,0.00000157973522618704,0.9169922471046448|-6.320195211628743e-07,1,-0.0000014477978993454599|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886823296546936,-5.999786480970215e-07,0.9170082807540894|2.5537852366142033e-07,1,5.431971317193529e-07|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,3.7396091556729516e-08,0.9170083403587341|-2.026816936506748e-08,1,-3.196455722331848e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,1.3255022679459216e-07,0.9170083403587341|-5.406197800539303e-08,1,-1.2103120639039844e-07|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,8.153909902830492e-08,0.9170083403587341|-3.157024863753577e-08,1,-7.51865982806521e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,5.10412467846777e-09,0.9170083403587341|2.131315790521171e-09,1,-6.493112714167637e-09|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-7.123290401978011e-08,0.9170083403587341|3.5789689434295724e-08,1,6.211234904185403e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-1.0721356602516607e-07,0.9170083403587341|5.0589182620797146e-08,1,9.49120675386439e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-4.785166041187949e-08,0.9170083403587341|2.0159895086635515e-08,1,4.341347903391579e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-1.820874295788144e-08,0.9170083403587341|4.964751276759216e-09,1,1.76971806098436e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,2.620815031662005e-08,0.9170083403587341|-1.78036216880173e-08,1,-2.0836074199337418e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,7.056812734163032e-08,0.9170083403587341|-4.054281887988509e-08,1,-5.9319955170167304e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,8.382498606351874e-08,0.9170083403587341|-4.5214910926461016e-08,1,-7.174438820811702e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-7.660379885976454e-09,0.9170083403587341|5.922491386201045e-09,1,5.777578415688822e-09|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-7.61718297326297e-08,0.9170083403587341|4.421820420930089e-08,1,6.383213957406042e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-1.0548868090154429e-07,0.9170083403587341|6.02066307919813e-08,1,8.884780555717953e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-5.6604456233344536e-08,0.9170083403587341|3.168667461750374e-08,1,4.794466335056313e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,2.4730086423119246e-08,0.9170083403587341|-1.576538544156847e-08,1,-2.011080724173553e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,7.344744545889625e-08,0.9170083403587341|-4.418798127403534e-08,1,-6.087433490620242e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,1.0589099730395901e-07,0.9170083403587341|-6.311613276466232e-08,1,-8.8020996713567e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,8.165512355162718e-08,0.9170083403587341|-4.8326498358619574e-08,1,-6.802470409184025e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,2.104902385724472e-08,0.9170083403587341|-1.199387522632378e-08,1,-1.7737079360813368e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-3.947940996340549e-08,0.9170083403587341|2.4292186040497654e-08,1,3.248610980222111e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-9.993028271537696e-08,0.9170083403587341|6.053174672615569e-08,1,8.264494510967779e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-8.517804417351726e-08,0.9170083403587341|5.1384315469249486e-08,1,7.05364229247607e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-3.290596950478175e-08,0.9170083403587341|1.95928659962874e-08,1,2.7361805265968542e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,1.9299124076610497e-08,0.9170083403587341|-1.215784273256304e-08,1,-1.5757489535417335e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,7.143732005943093e-08,0.9170083403587341|-4.386786045529334e-08,1,-5.882153075731367e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,1.2350871259059204e-07,0.9170083403587341|-7.553724401532236e-08,1,-1.0183039478306455e-07|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,4.3934811344570335e-08,0.9170083403587341|-2.67327155967223e-08,1,-3.6283186233276865e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,4.1988501564560465e-09,0.9170083403587341|-2.3617272582043825e-09,1,-3.551584581984457e-09|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-5.534143809882153e-08,0.9170083403587341|3.415571114828708e-08,1,4.5493386835460115e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-1.1480543093966844e-07,0.9170083403587341|7.06263492133985e-08,1,9.447551718722025e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-6.576120625823023e-08,0.9170083403587341|4.039076628714611e-08,1,5.414413450921529e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-1.6779829081770004e-08,0.9170083403587341|1.0193924815382616e-08,1,1.3864430492560587e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,3.2138782302126856e-08,0.9170083403587341|-1.9964213393564023e-08,1,-2.6363659699768505e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,6.471636027072236e-08,0.9170083403587341|-4.004816034353098e-08,1,-5.3153744516976076e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,1.1353053963603088e-07,0.9170083403587341|-7.014190828158462e-08,1,-9.329595940243962e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,4.112259688326958e-08,0.9170083403587341|-2.5356197141945813e-08,1,-3.381519775302877e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,4.965020838909595e-09,0.9170083403587341|-2.9920401711791555e-09,1,-4.112930884758725e-09|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-4.921342267039108e-08,0.9170083403587341|3.0518368276943875e-08,1,4.039289436263971e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-1.0332244215760511e-07,0.9170083403587341|6.398582996780533e-08,1,8.48416945586905e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-8.337412538139688e-08,0.9170083403587341|5.160905658385673e-08,1,6.847148625865884e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-4.543732856632232e-08,0.9170083403587341|2.8106100558034086e-08,1,3.732431252956303e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,3.033904150129274e-08,0.9170083403587341|-1.8839573456830294e-08,1,-2.489021966312066e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,6.81786715972521e-08,0.9170083403587341|-4.228232697300882e-08,1,-5.5957620759272686e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,1.248775021167603e-07,0.9170083403587341|-7.740889884644275e-08,1,-1.0250895599028809e-07|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,6.688173215252391e-08,0.9170083403587341|-4.144702714370396e-08,1,-5.490663212981417e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,8.960284958448028e-09,0.9170083403587341|-5.531241242806573e-09,1,-7.3653083632052585e-09|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-4.888694249416403e-08,0.9170083403587341|3.033851569966828e-08,1,4.011509702195326e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-7.725894590748794e-08,0.9170083403587341|4.79192792113281e-08,1,6.340779634683713e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-6.256782114633097e-08,0.9170083403587341|3.8803619872851414e-08,1,5.1352095908896445e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-1.853211450963954e-08,0.9170083403587341|1.1480001838037879e-08,1,1.521590142772311e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,2.54471643756915e-08,0.9170083403587341|-1.580859709804372e-08,1,-2.0873986983360737e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,6.937008834029257e-08,0.9170083403587341|-4.3062222232492786e-08,1,-5.69176279441308e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,1.1323672310936672e-07,0.9170083403587341|-7.028091886240873e-08,1,-9.291508717979013e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,1.0528873417570139e-07,0.9170083403587341|-6.534469321195502e-08,1,-8.639488413564322e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,1.515429737253271e-08,0.9170083403587341|-9.399004241572584e-09,1,-1.2437547880495003e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-5.234547728605321e-08,0.9170083403587341|3.249753177669845e-08,1,4.294753708222743e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-1.1975875224834454e-07,0.9170083403587341|7.434037030407126e-08,1,9.82616512601453e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-8.773540827178294e-08,0.9170083403587341|5.446028339406439e-08,1,7.19872872423366e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-3.9751697045176115e-08,0.9170083403587341|2.4672003107184537e-08,1,3.2617833767289994e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,8.170526477613294e-09,0.9170083403587341|-5.078104603484235e-09,1,-6.701174726231329e-09|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,7.197132134706408e-08,0.9170083403587341|-4.468561698445228e-08,1,-5.904815836288435e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,1.0383083548504146e-07,0.9170083403587341|-6.446398970183509e-08,1,-8.518811256408299e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,8.010605512254187e-08,0.9170083403587341|-4.973282585751804e-08,1,-6.572374644520096e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,2.0703074810057842e-08,0.9170083403587341|-1.285123474303873e-08,1,-1.698689899853889e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-1.885661760070434e-08,0.9170083403587341|1.1710229230743607e-08,1,1.5469632685949364e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-7.813278557478043e-08,0.9170083403587341|4.851307622288914e-08,1,6.410243713617092e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-1.0052546173255905e-07,0.9170083403587341|6.241537420237364e-08,1,8.247467064848024e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,-4.9321549511205376e-08,0.9170083403587341|3.062238107531812e-08,1,4.046556512093957e-08|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,1.8167496396159777e-09,0.9170083403587341|-1.1298652013991273e-09,1,-1.4897165723226635e-09|Running
2784.3447265625,85.22482299804688,-356.21044921875|0.39886805415153503,5.2889522095256325e-08,0.9170083403587341|-3.2841420249951625e-08,1,-4.33912390462865e-08|Running
